"Suitability:excellent
Quality:very good
Appearance:very nice

Thank you so much seller very accommodating ang bait talaga inaupdate ka sa item .thank u din Kay Kuya rider. . satisfied customer here ❤️😍",5,20675491454
"Appearance:Just like advertised
Suitability:10/10
Quality:9/10

Cheapest among all gaming chairs i've seen but the quality is soooooo worth it!! I've been wanting to buy this and luckily na saktohan ko sa sale so ang laki ng na save. Sturdy yung chair for me, tapos super comfortable niya. Best feature yung recline for me since nakak help sya sa 8hour work ko. RECOMMENDED!⭐⭐⭐⭐⭐",5,20675491454
Received this esports chair in three days. It is my favorite color and has been recommended to a friend. We will repurchase it next time,5,20675491454
"Appearance:10/10
Suitability:10/10
Quality:10/10

napakaganda at mukang matibay super nagustuhan nmin tlga relax n ang upo ng anak ko...sulit n sulit din s price at ang bilis dumating thank u seller🤗🤗",5,20675491454
My first time ordering from this shop and I really appreciated the seller giving updates about the whereabouts of the products. It was shipped right away and recieved ahead of the scheduled date of delivery.The product quality is good for its price. I wish I ordered it today since it's on flash sale😃but maybe better luck next time😊. Good job seller and courier! Looking forward for another transactions in the future😊,5,20675491454
"Quality:Good quality
Suitability:Comfortable
Appearance:Maganda

Got it from 9.9 sale for 1400 plus pesos only Sulit ang pagkakabili Mukha namang matibay
Overall review is 5 stars",5,20675491454
"Suitability:Very nice and comfortable
Quality:feels durable. Heavy duty and smooth rollers.
Appearance:red and black looks nice just like the pictures. Really good product and easy to set assemble.",5,20675491454
"Suitability:nice
Appearance:nice
Quality:good

Thank you! Seller was so accommodating, even sent a photo of what the item and color should look like. 
Thank you very much! We no more sakit ng likod. Hehehe
God bless",5,20675491454
Madali siya iassemble. Complete parts and in good condition naman. Will buy a different color pag nagsale ulit. Thanks J&T for faster delivery as always.,5,20675491454
"Maganda sya for its price.. sana magtagal, sobrang nagustuhan ng asawa at anak ko.. thank you shoppee at of course sa seller na sobrang agap mag response❤️ highly recommended... God Bless",5,20675491454
"sulit d2! very affordable! may shop voucher + shopee voucher discounts. maayos at complete lahat ng parts. madali lang iassemble, s simula lang medyo confusing dpat lang intindihin ang diagram. masarap upuan, sandalan, very confortable, s lambot mkktulog ka. astig gaming chair! 😉",4,20675491454
"Suitability:Very good quality

Nice and sturdy
Very comfortable to sit on
No damage, easy to assemble
The materials are quite good
My husband who's 90kilos can sit comfortably",5,20675491454
"Appearance:Good
Quality:Ok lang
Suitability:Good

Sulit naman siya for the price mura ko lang nabili kasi may mga discount. Yung quality niya is saktohan lang sa presyo niya. Bilis din mag shipout ng seller.",5,20675491454
"solid nung gaming chair.napaka ganda at  napaka legit talaga. at napakabilis madeliver. sulit sa murang halaga.
2.5k ung price nya pero nabili ko lang ng 1.5k mahigit dahil sa laki ng mga vouchers na nagamit ko 
salamat sa shop na to",5,20675491454
"Suitability:Nice
Appearance:Nice
Quality:Good

Nice product, good job! Nice product, good job! Nice product, good job!Nice Nice product, good job!, good job!Nice product, good Nice product, good job!!",5,20675491454
"Suitability:Excellent
Appearance:Excellent
Quality:99.9%

Iba iba tayo ng karanasan para sakin good lahat hanggang sa pag assemble ko may sobra tig isa yung bolts. Thank you 😊",5,20675491454
It arrived really fast and it's sturdy. Worth the buy! Plus the seat is so comfortable perfect for everyday gaming or work at home set up.,5,20675491454
